Date,Hour,Offense Type,Beat,Premise,Block Range,Street Name,Type,Suffix,# Of Offenses
2011-09-14,13,Robbery,19G10,250,9700-9799,BEECHNUT,ST,-,1
2011-09-12,22,Robbery,20G10,05D,10100-10199,HARWIN,DR,-,1
2011-09-13,00,Robbery,1A10,13R,1000-1099,PRESTON,-,-,1
2011-09-13,01,Robbery,6B60,18A,17100-17199,IMPERIAL VALLEY,DR,-,1
2011-09-17,11,Robbery,14D10,09D,3800-3899,OLD SPANISH,TRL,-,1
2011-09-13,03,Robbery,20G10,13R,6000-6099,RANCHESTER,DR,-,1
2011-09-13,04,Robbery,18F40,250,2200-2299,WINROCK,BLVD,-,1
2011-09-13,06,Robbery,6B50,18A,100-199,DYNA,DR,-,1
2011-09-13,04,Robbery,6B60,13R,700-799,GREENS,RD,-,1
2011-09-13,10,Robbery,18F50,070,7600-7699,CLAREWOOD,DR,-,1
2011-09-13,10,Robbery,14D20,18O,7500-7599,CULLEN,BLVD,-,1
2011-09-12,23,Robbery,19G10,20A,10200-10299,CLUB CREEK,DR,-,1
2011-09-13,15,Robbery,19G30,18C,12500-12599,BELLAIRE,BLVD,-,1
2011-09-13,15,Robbery,6B40,18C,7900-7999,DE PRIEST,ST,-,1
2011-09-12,10,Robbery,19G10,13R,10200-10299,BEECHNUT,ST,-,1
2011-09-13,10,Robbery,12D70,20R,300-399,RICHVALE,LN,-,1
2011-09-13,15,Robbery,7C30,13R,9500-9599,ALCORN,ST,-,1
2011-09-13,17,Robbery,6B50,18A,15400-15499,CHIPMAN,LN,-,1
2011-09-13,18,Robbery,17E10,18C,6100-6199,GLENMONT,DR,-,1
2011-09-09,00,Robbery,16E40,070,3700-3799,MCHARD,RD,-,1
2011-09-09,01,Robbery,14D10,20A,5900-5999,SCHROEDER,RD,-,1
2011-09-18,03,Robbery,13D10,13R,7000-7099,GULF,FWY SER,W,1
2011-09-18,03,Robbery,2A60,250,900-999,DURHAM,DR,N,1
