Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2014-12-02,16,Aggravated Assault,10H10,"Road, Street, or Sidewalk",200-299,BRYAN,-,-,1
2014-12-08,06,Theft,10H10,Driveway,200-299,LINWOOD,-,-,1
2014-12-08,19,Burglary,10H10,Apartment Parking Lot,2800-2899,CANAL,ST,-,1
2014-12-29,15,Auto Theft,10H10,"Road, Street, or Sidewalk",100-199,BASTROP,ST,-,1
2014-12-30,07,Burglary,10H10,Restaurant or Cafeteria,2700-2799,NAVIGATION,-,-,1
2014-12-20,02,Burglary,10H10,Residence or House,1900-1999,RUNNELS,-,-,1
2014-12-24,11,Theft,10H10,Convenience Store Parking Lot,5000-5099,HARRISBURG,-,-,1
2014-11-30,09,Theft,10H10,Bar or Night Club,3800-3899,HARRISBURG,-,-,1
2014-12-06,08,Auto Theft,10H10,Residence or House,400-499,LOCKWOOD,DR,-,1
2014-12-11,22,Burglary,10H10,Residence or House,300-399,HUTCHESON,-,-,1
2014-12-14,00,Auto Theft,10H10,"Road, Street, or Sidewalk",2100-2199,CANAL,ST,-,1
2014-12-19,04,Robbery,10H10,"Road, Street, or Sidewalk",6200-6299,HARRISBURG,-,-,1
2014-12-27,04,Robbery,10H10,Bar or Night Club,4000-4099,CANAL,ST,-,1
2014-12-27,15,Rape,10H10,Residence or House,300-399,DRENNAN,ST,N,1
2014-12-31,05,Robbery,10H10,"Road, Street, or Sidewalk",4200-4299,GARROW,-,-,1
2014-09-01,16,Theft,10H10,Apartment,200-299,GRACE,ST,-,1
2014-11-30,16,Theft,10H10,Apartment Parking Lot,2100-2199,RUNNELS,-,-,1
2014-12-01,12,Robbery,10H10,Convenience Store,3300-3399,NAVIGATION,-,-,1
2014-12-15,15,Auto Theft,10H10,Apartment Parking Lot,2100-2199,CANAL,ST,-,1
2014-12-23,09,Aggravated Assault,10H10,"Road, Street, or Sidewalk",1900-1999,RUNNELS,-,-,1
2014-12-23,17,Theft,10H10,Residence or House,400-499,SIDNEY,-,-,1
2014-12-25,17,Theft,10H10,"Road, Street, or Sidewalk",UNK,NORWOOD,-,-,1
2014-12-26,22,Aggravated Assault,10H10,Driveway,200-299,SUPER,-,-,1
2014-12-31,05,Aggravated Assault,10H10,Residence or House,200-299,EVERTON,ST,N,1
2014-11-26,23,Theft,10H10,"Factory, Manufacturing, or Industrial",6200-6299,INDUSTRIAL,WAY,-,1
2014-11-30,13,Aggravated Assault,10H10,Residence or House,5800-5899,SHERMAN,-,-,1
2014-12-10,18,Theft,10H10,Warehouse,6300-6399,NAVIGATION,-,-,1
2014-12-24,02,Robbery,10H10,"Road, Street, or Sidewalk",400-499,LOCKWOOD,DR,-,1
2014-12-27,22,Burglary,10H10,Residence or House,300-399,EASTWOOD,ST,-,1
2014-11-29,12,Theft,10H10,Garage or Carport,2100-2199,RUNNELS,-,-,1
2014-12-11,23,Burglary,10H10,Apartment,2100-2199,CANAL,ST,-,1
2014-12-14,12,Rape,10H10,Residence or House,2100-2199,RUNNELS,-,-,1
2014-12-15,01,Robbery,10H10,"Road, Street, or Sidewalk",3800-3899,COMMERCE,-,-,1
2014-12-15,16,Theft,10H10,"Factory, Manufacturing, or Industrial",4000-4099,NAVIGATION,-,-,1
2014-12-16,06,Burglary,10H10,Apartment,200-299,MILBY,-,-,1
2014-12-21,09,Aggravated Assault,10H10,Residence or House,300-399,NAGLE,-,N,1
2014-12-25,14,Theft,10H10,Residence or House,5100-5199,BRADY,ST,-,1
2014-12-29,13,Auto Theft,10H10,Restaurant or Cafeteria Parking Lot,2400-2499,NAVIGATION,-,-,1
2014-11-30,08,Theft,10H10,Apartment Parking Lot,2100-2199,RUNNELS,-,-,1
2014-12-07,15,Theft,10H10,Garage or Carport,4500-4599,IRA,-,-,1
2014-12-18,10,Theft,10H10,Restaurant or Cafeteria,2000-2099,RUNNELS,-,-,1
2014-12-18,19,Robbery,10H10,Miscellaneous Business (Non-Specific),200-299,LOCKWOOD,DR,S,1
2014-12-27,21,Burglary,10H10,Residence or House,5300-5399,AVENUE J,-,-,1
2014-12-12,14,Aggravated Assault,10H10,"Field, Woods, Forest, Park",2800-2899,NAVIGATION,-,-,1
2014-12-20,14,Theft,10H10,Other Parking Lot,300-399,JENSEN,DR,S,1
2014-12-23,06,Theft,10H10,Bar or Night Club,UNK,NORWOOD,-,-,1
2014-12-23,08,Auto Theft,10H10,"Road, Street, or Sidewalk",2100-2199,CANAL,ST,-,1
2014-12-23,13,Auto Theft,10H10,"Factory, Manufacturing, or Industrial",200-299,DELMAR,ST,-,1
2014-12-20,22,Burglary,10H20,Apartment,1500-1599,LOMBARDY,ST,-,1
2014-12-14,20,Theft,10H20,Driveway,4700-4799,MCKINNEY,ST,-,1
2014-12-27,08,Burglary,10H20,"Vacant Single Occ Resd(House,Townhs,Dplex)",4200-4299,CLAY,-,-,1
2014-12-14,16,Auto Theft,10H20,Residence or House,5100-5199,POLK,-,-,1
2014-12-15,15,Theft,10H20,"Other, Unknown, or Not Listed",1400-1499,TELEPHONE,-,-,1
2014-12-08,11,Burglary,10H20,Vacant Other Out Build/Monument/UnderConst,4100-4199,MCKINNEY,ST,-,1
2014-12-01,13,Theft,10H20,Driveway,4100-4199,DALLAS,ST,-,1
2014-12-05,09,Aggravated Assault,10H20,Residence or House,1500-1599,LAWSON,-,-,1
2014-12-08,11,Theft,10H20,Apartment Parking Lot,4300-4399,LEELAND,-,-,1
2014-12-28,08,Robbery,10H20,Grocery Store or Supermarket,4000-4099,POLK,-,-,1
2014-12-31,10,Theft,10H20,Commercial Parking Lot or Garage,700-799,TELEPHONE,-,-,1
2014-12-25,13,Burglary,10H20,Residence or House,4100-4199,DALLAS,ST,-,1
2014-12-09,14,Burglary,10H20,"Vacant Other Residential (Apartment,Dorms)",1900-1999,LOMBARDY,ST,-,1
2014-12-01,22,Robbery,10H20,Residence or House,4900-4999,MCKINNEY,ST,-,1
2014-12-08,20,Theft,10H20,Residence or House,5100-5199,POLK,-,-,1
2014-12-28,22,Theft,10H20,Residence or House,5200-5299,MULFORD,-,-,1
2014-12-06,10,Aggravated Assault,10H20,"Road, Street, or Sidewalk",1500-1599,LOMBARDY,ST,-,1
2014-12-03,20,Rape,10H20,Grocery Store or Supermarket Parking Lot,4000-4099,POLK,-,-,1
2014-12-05,23,Aggravated Assault,10H20,Bar or Night Club Parking Lot,800-899,DUMBLE,ST,-,1
2014-12-01,14,Theft,10H20,Residence or House,5000-5099,STIMSON,-,-,1
2014-11-10,10,Theft,10H20,Residence or House,1400-1499,SCHARPE,-,-,1
2014-12-01,09,Theft,10H20,Strip Business Center Parking Lot,700-799,TELEPHONE,-,-,1
2014-12-03,15,Theft,10H20,Department or Discount Store,800-899,TELEPHONE,-,-,1
2014-12-06,01,Aggravated Assault,10H20,Hotel or Motel Parking Lot,4100-4199,GULF,FWY,-,1
2014-12-12,08,Theft,10H20,Other Parking Lot,700-799,TELEPHONE,-,-,1
2014-12-16,08,Theft,10H20,Office Building,2100-2199,HUSSION,-,-,1
2014-12-13,03,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,CLAY,-,-,1
2014-12-15,10,Theft,10H30,Bar or Night Club,800-899,SAINT EMANUEL,ST,-,1
2014-12-05,21,Theft,10H30,"Road, Street, or Sidewalk",2900-2999,RUSK,ST,-,1
2014-12-06,14,Theft,10H30,Restaurant or Cafeteria,2000-2099,JEFFERSON,ST,-,1
2014-12-10,00,Aggravated Assault,10H30,"Road, Street, or Sidewalk",2100-2199,CONGRESS,-,-,1
2014-12-06,21,Theft,10H30,,2200-2299,DALLAS,ST,-,1
2014-12-06,22,Theft,10H30,"Road, Street, or Sidewalk",2100-2199,POLK,-,-,1
2014-12-07,15,Theft,10H30,Other Parking Lot,800-899,SAINT EMANUEL,ST,-,1
2014-12-11,01,Theft,10H30,"Road, Street, or Sidewalk",700-799,PAIGE,-,-,1
2014-12-14,23,Theft,10H30,Other Parking Lot,1000-1099,ST EMANUEL,-,-,1
2014-12-15,07,Theft,10H30,"Road, Street, or Sidewalk",2000-2099,MCKINNEY,ST,-,1
2014-12-18,01,Theft,10H30,"Road, Street, or Sidewalk",1000-1099,BASTROP,ST,-,1
2014-12-01,14,Burglary,10H30,Residence or House,3200-3299,LAMAR,-,-,1
2014-12-12,18,Theft,10H30,"Field, Woods, Forest, Park",2400-2499,LAMAR,-,-,1
2014-12-10,06,Theft,10H30,Freeway Service Road,3100-3199,DALLAS,ST,-,1
2014-12-26,21,Burglary,10H30,Miscellaneous Business (Non-Specific),2800-2899,GULF,FWY,-,1
2014-12-19,12,Theft,10H30,Construction Site,2200-2299,JEFFERSON,ST,-,1
2014-12-12,16,Robbery,10H30,Warehouse,2600-2699,LEELAND,-,-,1
2014-12-13,02,Aggravated Assault,10H30,"Road, Street, or Sidewalk",2200-2299,ST JOSEPH,PKWY,-,1
2014-11-24,12,Theft,10H30,Convenience Store,3500-3599,GULF,FWY,-,1
2014-12-05,10,Theft,10H30,Miscellaneous Business (Non-Specific),2000-2099,MCKINNEY,ST,-,1
2014-12-28,07,Theft,10H30,Miscellaneous Business (Non-Specific),1700-1799,ENNIS,ST,-,1
2014-12-18,22,Theft,10H30,Commercial Parking Lot or Garage,2100-2199,DALLAS,ST,-,1
2014-12-12,07,Theft,10H30,Driveway,1500-1599,PAIGE,-,-,1
2014-12-23,17,Theft,10H30,Residence or House,2900-2999,LEELAND,-,-,1
2014-12-22,18,Theft,10H30,Residence or House,1000-1099,LIVE OAK,-,-,1
2014-12-17,10,Theft,10H30,Other Parking Lot,2300-2399,CONGRESS,-,-,1
2014-12-11,21,Theft,10H30,Other Parking Lot,2300-2399,WALKER,ST,-,1
2014-12-04,05,Burglary,10H30,Apartment Rental Office,2100-2199,TEXAS,ST,-,1
2014-12-04,21,Robbery,10H30,"Road, Street, or Sidewalk",UNK,SCOTT,-,-,1
2014-12-15,01,Theft,10H30,Driveway,900-999,HUTCHINS,-,-,1
2014-12-28,05,Theft,10H30,"Road, Street, or Sidewalk",2100-2199,PEASE,-,-,1
2014-12-02,00,Theft,10H30,Restaurant or Cafeteria Parking Lot,2000-2099,COMMERCE,ST,-,1
2014-11-12,18,Auto Theft,10H30,"Road, Street, or Sidewalk",900-999,HUTCHINS,-,-,1
2014-12-07,07,Theft,10H30,Bus Stop,UNK,SCOTT ST,-,-,1
2014-12-08,20,Theft,10H30,Restaurant or Cafeteria Parking Lot,2000-2099,COMMERCE,ST,-,1
2014-12-15,21,Theft,10H30,Bar or Night Club Parking Lot,2000-2099,RUSK,ST,-,1
2014-12-18,14,Theft,10H30,Vehicle/Auto Sales/Lease/Auto Parts Store,2000-2099,DALLAS,ST,-,1
2014-12-24,11,Aggravated Assault,10H30,Residence or House,1000-1099,LIVE OAK,-,-,1
2014-11-30,10,Theft,10H30,Construction Site,2700-2799,BELL,ST,-,1
2014-12-05,11,Theft,10H30,"Road, Street, or Sidewalk",900-999,MCKINNEY PARK,LN,-,1
2014-12-01,13,Theft,10H40,Bank,2600-2699,CAROLINE,ST,-,1
2014-11-15,14,Theft,10H40,Bar or Night Club,2400-2499,SAN JACINTO,-,-,1
2014-12-11,11,Theft,10H40,"Road, Street, or Sidewalk",1400-1499,MCILHENNY,ST,-,1
2014-12-23,21,Theft,10H40,Restaurant or Cafeteria Parking Lot,3300-3399,MILAM,-,-,1
2014-12-16,16,Theft,10H40,Driveway,1100-1199,ELGIN,ST,-,1
2014-12-14,18,Robbery,10H40,Residence or House,3500-3599,MOSLEY,CT,-,1
2014-12-31,23,Aggravated Assault,10H40,Bar or Night Club,2000-2099,CRAWFORD,ST,-,1
2014-12-14,18,Robbery,10H40,"Hotel, Motel, Inn, Etc.",2500-2599,HAMILTON,ST,-,1
2014-12-19,15,Theft,10H40,Apartment Parking Lot,700-799,MCGOWEN,ST,-,1
2014-12-20,04,Auto Theft,10H40,"Road, Street, or Sidewalk",2600-2699,SAN JACINTO,-,-,1
2014-12-17,21,Theft,10H40,Restaurant or Cafeteria Parking Lot,800-899,FRANCIS,ST,-,1
2014-12-28,11,Burglary,10H40,"Other, Unknown, or Not Listed",3900-3999,AUSTIN,ST,-,1
2014-12-28,12,Robbery,10H40,Department or Discount Store,1300-1399,ROSALIE,-,-,1
2014-12-21,08,Auto Theft,10H40,Driveway,2500-2599,MILAM,-,-,1
2014-12-21,16,Theft,10H40,Residence or House,1100-1199,BERRY,ST,-,1
2014-12-22,22,Theft,10H40,"Road, Street, or Sidewalk",3600-3699,TRAVIS,-,-,1
2014-12-08,00,Aggravated Assault,10H40,Bar or Night Club,2600-2699,TRAVIS,-,-,1
2014-12-12,08,Theft,10H40,,UNK,ALABAMA,ST,-,1
2014-12-13,09,Theft,10H40,Apartment,2400-2499,MILAM,-,-,1
2014-12-01,16,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2014-12-01,19,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-28,18,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-30,09,Theft,10H40,Apartment Parking Lot,2400-2499,MILAM,-,-,1
2014-12-28,12,Auto Theft,10H40,"Road, Street, or Sidewalk",2400-2499,SAN JACINTO,-,-,1
2014-12-14,12,Theft,10H40,"Road, Street, or Sidewalk",1700-1799,TUAM,-,-,1
2014-12-13,10,Theft,10H40,Highway or Freeway,UNK,FANNIN EXIT,RAMP,-,1
2014-12-17,11,Theft,10H40,"Other, Unknown, or Not Listed",1000-1099,HOLMAN,-,-,1
2014-12-18,15,Theft,10H40,Office Building,2500-2599,FANNIN,ST,-,1
2014-12-23,21,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-22,03,Theft,10H40,"Road, Street, or Sidewalk",2600-2699,SAN JACINTO,-,-,1
2014-12-01,22,Robbery,10H40,"Road, Street, or Sidewalk",1300-1399,ELGIN,ST,-,1
2014-12-11,11,Theft,10H40,Bus Station,2100-2199,MAIN,ST,-,1
2014-12-09,17,Theft,10H40,Bar or Night Club Parking Lot,2400-2499,SAN JACINTO,-,-,1
2014-12-11,02,Robbery,10H40,"Road, Street, or Sidewalk",4200-4299,FANNIN,-,-,1
2014-12-07,21,Auto Theft,10H40,Convenience Store Parking Lot,1000-1099,ELGIN,ST,-,1
2014-12-08,14,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-06,13,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-17,19,Theft,10H40,Condominium,1300-1399,TUAM,-,-,1
2014-12-12,17,Aggravated Assault,10H40,Apartment,4600-4699,MAIN,ST,-,1
2014-12-13,00,Theft,10H40,"Road, Street, or Sidewalk",2200-2299,TRAVIS,-,-,1
2014-12-19,23,Burglary,10H40,Residence or House,3200-3299,CHENEVERT,-,-,1
2014-12-26,16,Theft,10H40,Restaurant or Cafeteria,2000-2099,MAIN,ST,-,1
2014-12-27,01,Robbery,10H40,"Road, Street, or Sidewalk",1000-1099,HADLEY,ST,-,1
2014-12-11,14,Aggravated Assault,10H40,"Road, Street, or Sidewalk",4500-4599,TRAVIS,-,-,1
2014-12-10,07,Burglary,10H40,Rehabilitation Center,3000-3099,FANNIN,-,-,1
2014-12-06,11,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-07,02,Aggravated Assault,10H40,"Road, Street, or Sidewalk",2900-2999,TRAVIS,-,-,4
2014-12-08,14,Theft,10H40,,2200-2299,CHENEVERT,-,-,1
2014-12-03,16,Theft,10H40,Other Parking Lot,2000-2099,MAIN,ST,-,1
2014-12-31,17,Theft,10H40,Restaurant or Cafeteria Parking Lot,3400-3499,MILAM,-,-,1
2014-12-20,09,Theft,10H40,"Road, Street, or Sidewalk",2500-2599,CRAWFORD,ST,-,1
2014-12-13,23,Aggravated Assault,10H40,"Road, Street, or Sidewalk",2400-2499,SAN JACINTO,-,-,1
2014-12-28,08,Theft,10H40,Strip Business Center Parking Lot,3100-3199,TRAVIS,-,-,1
2014-12-26,23,Robbery,10H40,Convenience Store,400-499,RICHMOND,AVE,-,1
2014-12-23,18,Robbery,10H40,Other Parking Lot,2600-2699,AUSTIN,ST,-,1
2014-12-22,17,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-22,02,Theft,10H40,"Road, Street, or Sidewalk",1000-1099,BREMOND,ST,-,1
2014-12-22,03,Theft,10H40,Bar or Night Club,2400-2499,SAN JACINTO,-,-,1
2014-12-06,11,Burglary,10H40,Bar or Night Club,2900-2999,TRAVIS,-,-,1
2014-12-04,18,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2008-06-10,02,Theft,10H40,"Other, Unknown, or Not Listed",2100-2199,MAIN,ST,-,1
2014-12-01,10,Theft,10H40,Apartment,1300-1399,ANITA,ST,-,1
2014-12-01,16,Aggravated Assault,10H40,Bus Stop,2500-2599,FANNIN,-,-,1
2014-12-10,16,Theft,10H40,"Libraries, Museums",1300-1399,HOLMAN,-,-,1
2014-12-10,19,Theft,10H40,Other Parking Lot,3000-3099,TRAVIS,-,-,1
2014-12-28,19,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-18,12,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2014-12-18,15,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-14,02,Theft,10H40,"Road, Street, or Sidewalk",2800-2899,SAN JACINTO,-,-,1
2014-12-14,03,Auto Theft,10H40,"Road, Street, or Sidewalk",2400-2499,SAN JACINTO,-,-,1
2014-12-23,17,Theft,10H40,Bar or Night Club Parking Lot,800-899,DENNIS,ST,-,1
2014-12-24,13,Burglary,10H40,Garage or Carport,1700-1799,ELGIN,ST,-,1
2014-12-19,17,Theft,10H40,"Church, Synagogue, or Temple Parking Lot",800-899,BERRY,ST,-,1
2014-12-19,22,Theft,10H40,Commercial Parking Lot or Garage,3800-3899,CAROLINE,ST,-,1
2014-12-21,05,Robbery,10H40,"Road, Street, or Sidewalk",2000-2099,FANNIN,-,-,1
2014-12-07,02,Theft,10H40,"Road, Street, or Sidewalk",2400-2499,AUSTIN,ST,-,1
2014-12-01,09,Theft,10H40,Apartment Parking Lot,2700-2799,TRAVIS,-,-,1
2014-11-23,12,Theft,10H40,"Other, Unknown, or Not Listed",2600-2699,CAROLINE,ST,-,1
2014-12-04,11,Theft,10H40,Grocery Store or Supermarket Parking Lot,4200-4299,SAN JACINTO,-,-,1
2014-12-29,14,Theft,10H40,Police Station,2400-2499,SAN JACINTO,-,-,1
2014-12-15,10,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-14,18,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-14,15,Aggravated Assault,10H40,Restaurant or Cafeteria Parking Lot,1000-1099,GRAY,-,-,1
2014-12-12,20,Theft,10H40,Miscellaneous Business (Non-Specific),1000-1099,ELGIN,ST,-,1
2014-12-13,07,Theft,10H40,"Road, Street, or Sidewalk",3500-3599,CHENEVERT,-,-,1
2014-12-24,07,Theft,10H40,Driveway,1700-1799,DREW,ST,-,1
2014-12-23,13,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-20,13,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-07,02,Robbery,10H40,"Road, Street, or Sidewalk",900-999,HOLMAN,-,-,1
2014-12-04,15,Theft,10H40,Other Parking Lot,1300-1399,HOLMAN,-,-,1
2014-12-28,15,Robbery,10H40,Bus Stop,4100-4199,SAN JACINTO,-,-,1
2014-12-07,02,Robbery,10H40,"Road, Street, or Sidewalk",2200-2299,FANNIN,-,-,1
2014-12-07,02,Theft,10H40,"Road, Street, or Sidewalk",2400-2499,SAN JACINTO,-,-,1
2014-12-07,22,Theft,10H40,Vehicle/Auto Sales/Lease/Auto Parts Store,2500-2599,MAIN,ST,-,1
2014-12-05,19,Theft,10H40,Grocery Store or Supermarket,4200-4299,SAN JACINTO,-,-,1
2014-12-04,16,Auto Theft,10H40,"Road, Street, or Sidewalk",3400-3499,TRAVIS,-,-,1
2014-12-03,10,Theft,10H40,"Road, Street, or Sidewalk",1000-1099,DENNIS,ST,-,1
2014-12-14,03,Theft,10H40,Restaurant or Cafeteria Parking Lot,800-899,FRANCIS,ST,-,1
2014-12-20,17,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2014-12-29,18,Aggravated Assault,10H40,"Road, Street, or Sidewalk",3400-3499,FANNIN,-,-,1
2014-12-29,12,Theft,10H40,Restaurant or Cafeteria Parking Lot,800-899,ANITA,ST,-,1
2014-12-27,23,Robbery,10H40,Convenience Store,1000-1099,ALABAMA,ST,-,1
2014-12-28,03,Theft,10H40,Restaurant or Cafeteria Parking Lot,3400-3499,MILAM,-,-,1
2014-12-27,02,Theft,10H40,"Road, Street, or Sidewalk",900-999,MCGOWEN,ST,-,1
2014-12-27,18,Theft,10H40,Department or Discount Store,4200-4299,MAIN,ST,-,1
2014-12-27,16,Theft,10H50,Service or Gas Station,3300-3399,DOWLING,ST,-,1
2014-12-29,09,Robbery,10H50,"Road, Street, or Sidewalk",4000-4099,DOWLING,ST,-,1
2014-12-29,17,Theft,10H50,Driveway,2300-2399,ISABELLA,-,-,1
2014-12-31,10,Burglary,10H50,Residence or House,3400-3499,ELGIN,ST,-,1
2014-12-31,21,Theft,10H50,"Parks and Recreation, Zoo, Swimming Pool",2200-2299,ST EMANUEL,ST,-,1
2014-12-20,13,Theft,10H50,"Road, Street, or Sidewalk",3900-3999,DOWLING,ST,-,1
2014-12-23,13,Burglary,10H50,Residence or House,3000-3099,HOLMAN,-,-,1
2014-12-18,13,Theft,10H50,"Road, Street, or Sidewalk",3700-3799,ELGIN,ST,-,1
2014-11-08,11,Burglary,10H50,Residence or House,3200-3299,SAINT EMANUEL,ST,-,1
2014-12-08,16,Theft,10H50,Residence or House,3700-3799,ROSALIE,-,-,1
2014-12-09,14,Robbery,10H50,"Road, Street, or Sidewalk",3100-3199,BRAILSFORT,-,-,1
2014-12-09,15,Auto Theft,10H50,Apartment Parking Lot,3700-3799,BURKETT,ST,-,1
2014-12-12,06,Robbery,10H50,"Road, Street, or Sidewalk",2800-2899,FRANCIS,ST,-,1
2014-12-29,06,Theft,10H50,Residence or House,2100-2199,TRUXILLO,-,-,1
2014-12-28,02,Theft,10H50,"Road, Street, or Sidewalk",2000-2099,HOLMAN,-,-,1
2014-12-08,05,Robbery,10H50,"Road, Street, or Sidewalk",3400-3499,DENNIS,ST,-,1
2014-12-12,00,Theft,10H50,"Church, Synagogue, or Temple Parking Lot",2200-2299,HUTCHINS,-,-,1
2014-12-19,12,Auto Theft,10H50,Residence or House,3700-3799,BURKETT,ST,-,1
2014-12-21,12,Murder,10H50,Apartment,2300-2399,CLEBURNE,ST,-,1
2014-12-18,17,Aggravated Assault,10H50,Residence or House,2500-2599,NAGLE,-,-,1
2014-12-02,18,Theft,10H50,"Road, Street, or Sidewalk",3000-3099,SCOTT,-,-,1
2014-12-09,21,Aggravated Assault,10H50,"Road, Street, or Sidewalk",2400-2499,MCGOWEN,ST,-,1
2014-12-10,21,Robbery,10H50,Residence or House,2000-2099,TUAM,-,-,1
2014-12-25,22,Aggravated Assault,10H50,Residence or House,2300-2399,BURKETT,ST,-,1
2014-12-14,23,Theft,10H50,Residence or House,3300-3399,NAPOLEON,-,-,1
2014-12-17,17,Robbery,10H50,"Other, Unknown, or Not Listed",3500-3599,SAINT CHARLES,-,-,1
2014-12-31,14,Theft,10H50,Service or Gas Station,3000-3099,TUAM,-,-,1
2014-12-11,10,Theft,10H50,"Road, Street, or Sidewalk",3300-3399,ALABAMA,ST,-,1
2014-12-08,13,Auto Theft,10H50,"Road, Street, or Sidewalk",2600-2699,HADLEY,ST,-,1
2014-12-03,16,Robbery,10H50,Bus Stop,2600-2699,LIVE OAK,-,-,1
2014-12-20,16,Theft,10H50,"Road, Street, or Sidewalk",3300-3399,ALABAMA,ST,-,1
2014-12-22,17,Theft,10H50,Bar or Night Club,2200-2299,ST EMANUEL,-,-,1
2014-12-20,09,Burglary,10H50,Residence or House,3400-3499,DELANO,-,-,1
2014-12-17,13,Theft,10H50,,2500-2599,DELANO,-,-,1
2014-12-31,11,Burglary,10H50,Residence or House,2600-2699,WINBERN,-,-,1
2014-12-28,09,Aggravated Assault,10H50,Residence or House,2300-2399,BURKETT,ST,-,1
2014-12-09,10,Theft,10H50,"Road, Street, or Sidewalk",UNK,ANITA ST,-,-,1
2014-12-23,11,Auto Theft,10H50,Service or Gas Station,3600-3699,ELGIN,ST,-,2
2014-12-21,02,Robbery,10H50,"Road, Street, or Sidewalk",2200-2299,TIERWESTER,-,-,1
2014-12-13,19,Aggravated Assault,10H50,"Multi-Plex Home (Duplex,Triplex Etc.)",2300-2399,TUAM,-,-,1
2014-12-14,13,Aggravated Assault,10H50,"Road, Street, or Sidewalk",2500-2599,HOLMAN,-,-,1
2014-12-15,01,Burglary,10H50,Restaurant or Cafeteria,3700-3799,SCOTT,-,-,1
2014-12-15,08,Theft,10H50,"Road, Street, or Sidewalk",3500-3599,CANFIELD,ST,-,1
2014-12-02,13,Theft,10H50,Residence or House,2200-2299,ALABAMA,ST,-,1
2014-12-01,13,Burglary,10H50,Apartment,3400-3499,GRAY,-,-,1
2014-12-22,17,Aggravated Assault,10H50,Apartment,3200-3299,TRUXILLO,-,-,1
2014-12-23,00,Aggravated Assault,10H50,Convenience Store,3300-3399,DOWLING,ST,-,1
2014-12-23,22,Theft,10H50,Apartment Parking Lot,3400-3499,DENNIS,ST,-,1
2014-12-18,15,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3200-3299,BEULAH,ST,-,1
2014-12-14,20,Theft,10H50,Apartment Parking Lot,3100-3199,ALABAMA,ST,-,1
2014-12-30,17,Robbery,10H50,"Road, Street, or Sidewalk",3100-3199,CALLIE,-,-,1
2014-12-30,09,Aggravated Assault,10H50,Grocery Store or Supermarket,3300-3399,WINBERN,-,-,1
2014-12-30,15,Burglary,10H50,Residence or House,3400-3499,ELGIN,CT,-,1
2014-12-01,10,Theft,10H50,University or College,3100-3199,CLEBURNE,ST,-,1
2014-12-02,14,Burglary,10H50,Residence or House,2800-2899,WINBERN,-,-,1
2014-12-06,15,Theft,10H50,"Road, Street, or Sidewalk",2900-2999,MILBY,-,-,1
2014-12-11,19,Burglary,10H50,Residence or House,3300-3399,FRANCIS,ST,-,1
2014-12-08,07,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3200-3299,MCGOWEN,ST,-,1
2014-12-27,11,Robbery,10H50,Restaurant or Cafeteria,3300-3399,SCOTT,-,-,1
2014-12-24,19,Aggravated Assault,10H50,Residence or House,2700-2799,NAPOLEON,-,-,1
2014-12-25,11,Burglary,10H50,"Vacant Single Occ Resd(House,Townhs,Dplex)",3200-3299,BASTROP,ST,-,1
2014-12-20,14,Theft,10H50,"Road, Street, or Sidewalk",3400-3499,MCGOWEN,ST,-,1
2014-12-12,11,Aggravated Assault,10H50,"Road, Street, or Sidewalk",3600-3699,DREW,ST,-,1
2014-12-12,22,Theft,10H50,Other Parking Lot,3600-3699,DOWLING,ST,-,1
2014-12-16,12,Theft,10H50,,4700-4799,CALHOUN,RD,-,1
2014-12-24,09,Theft,10H50,Service or Gas Station,3000-3099,ELGIN,ST,-,1
2014-12-24,20,Aggravated Assault,10H50,Apartment,3600-3699,BEULAH,ST,-,1
